Time_1,Time,title,user,likes_count,tags,url,twitterID,howOld
08-Jan-0000 08:00:28,08-Jan-2023 08:00:28,"ソフト設計に疎いMATLABユーザーにオブジェクト指向設計のいいところを布教する記事",tommyecguitar,5,"MATLAB,オブジェクト指向,ポエム",https://qiita.com/tommyecguitar/items/96cf6283f52e57b5e512,PreddieNercury,2
08-Jan-0000 20:35:28,08-Jan-2017 20:35:28,"Coursera Machine Learning (8): 教師なし学習 (K-Means)、主成分分析 (PCA)",katsu1110,26,"MATLAB,Octave,機械学習,K-means,coursera",https://qiita.com/katsu1110/items/10ae4a62cfd37e37cd0b,kk1110tt,8
08-Jan-0000 21:30:37,08-Jan-2022 21:30:37,"数式の練習④二次ハイパス・フィルタ",jamjam,1,"TeX,MATLAB,伝達関数",https://qiita.com/jamjam/items/274851606408a0ab67fb,,3
09-Jan-0000 04:21:09,09-Jan-2020 04:21:09,"AIツール作成に大量のデータからコードテスト用データ分離",uqiitam,7,"MATLAB,DeepLearning,AI,utility,コードテスト",https://qiita.com/uqiitam/items/7cc30e8e2f6aa63b3704,,5
09-Jan-0000 06:26:47,09-Jan-2020 06:26:47,"matlabのfigureをコマンドで表示する",Ushiron55,5,"MATLAB",https://qiita.com/Ushiron55/items/5f8cd1aaa734e2e5dcf4,,5
09-Jan-0000 12:12:23,09-Jan-2021 12:12:23,"Micro:bitとMATLABでメール着信アラートをつくる",Monzo_N,4,"MATLAB,Outlook,microbit",https://qiita.com/Monzo_N/items/a2204381fe30869fc9ed,,4
10-Jan-0000 13:51:06,10-Jan-2024 13:51:06,"Google Earthに線を描画＆アニメーションするMATLABコード🌍",Mya-Mya,10,"MATLAB,GoogleEarth",https://qiita.com/Mya-Mya/items/20e70335035eebdc4165,,1
11-Jan-0000 06:19:46,11-Jan-2020 06:19:46,"レーダの中身について実践編~距離、速度測定~",tommyecguitar,20,"MATLAB,アルゴリズム,アンテナ,電磁気学,Simulink",https://qiita.com/tommyecguitar/items/51d6466bc80829fe4e4d,PreddieNercury,5
11-Jan-0000 18:19:20,11-Jan-2024 18:19:20,"graph signal processing toolbox で「名前 'signal.internal.sigcasttofloat' を解決できません。」のエラーの対処",1taroh,1,"MATLAB,グラフ信号処理",https://qiita.com/1taroh/items/5ca7f14aeb5f35e6bec3,,1
12-Jan-0000 12:33:09,12-Jan-2023 12:33:09,"MATLAB/Simulinkでフェランチ効果をシミュレーションする",BLITZ1127,3,"MATLAB,Simulink,電圧測定,simscape,電気回路",https://qiita.com/BLITZ1127/items/6a47bf065ed2d5d99470,,2
12-Jan-0000 13:20:17,12-Jan-2021 13:20:17,"mbedとrosでドローンを飛ばす(6)~yaw角を拡張カルマンフィルタで推定~",takepiyo,4,"MATLAB,mbed,地磁気センサー,ドローン,姿勢推定",https://qiita.com/takepiyo/items/8d7a0e642eee338b7a77,NibiJim,4
12-Jan-0000 15:38:49,12-Jan-2017 15:38:49,"MATLABからベクトルグラフィックスとして図を書き出す方法",kouichi-c-nakamura,13,"SVG,MATLAB,PDF,illustrator,EPS",https://qiita.com/kouichi-c-nakamura/items/6d3e0ab9eaee1e5381c4,,8
12-Jan-0000 20:44:32,12-Jan-2020 20:44:32,"【MATLAB】N-D array（N次元配列）の計算速度比較",eigs,24,"MATLAB,線形代数,行列,ndarray",https://qiita.com/eigs/items/298398ca2c750beb392c,michio_MWJ,5
13-Jan-0000 06:39:41,13-Jan-2021 06:39:41,"matlabのData Acquisition Toolboxを使う① NI USB-6009",jamjam,3,"MATLAB",https://qiita.com/jamjam/items/48f76a8cec63ae63feac,,4
13-Jan-0000 13:10:57,13-Jan-2020 13:10:57,"電子工作にモデルベース開発(Model Based Development: MBD)を適用してみた【コントローラモデル編】",mana_544,113,"MATLAB,電子工作,Simulink,モデルベース開発",https://qiita.com/mana_544/items/3fe4d150441b12d89ebf,mana_544,5
13-Jan-0000 14:34:02,13-Jan-2020 14:34:02,"Synthetic Aperture Radar （SAR） データ（バイナリ形式）の読み込み",shun-kusano,9,"MATLAB,sar,バイナリ",https://qiita.com/shun-kusano/items/3e95a6b0f4074807a684,,5
14-Jan-0000 05:12:50,14-Jan-2023 05:12:50,"MATLABからマウスを操作する",Monzo_N,7,"Java,MATLAB",https://qiita.com/Monzo_N/items/31a365d4b3db5226323e,,2
14-Jan-0000 06:19:01,14-Jan-2022 06:19:01,"[MATLAB] 自作カラーマップと数字状に穴の開いた有限要素法解析モデルを利用して2022年の始まりを祝う",hibs_MATLAB_Amb,4,"MATLAB,有限要素法",https://qiita.com/hibs_MATLAB_Amb/items/83c50898b4200eb47e1d,hibs_MATLAB_Amb,3
14-Jan-0000 10:33:38,14-Jan-2021 10:33:38,"MATLAB/SimulinkでもクラウドCIを無料範囲内で導入",nixir,9,"MATLAB,CircleCI,TravisCI,AzurePipelines",https://qiita.com/nixir/items/4c36b55ab9fac0a0be6d,,4
14-Jan-0000 11:15:45,14-Jan-2020 11:15:45,"航空機の流体力学（２次元翼のポテンシャル解法）",KingBritain,67,"MATLAB,数値計算,流体力学",https://qiita.com/KingBritain/items/9b238ce9be7ad5212a5a,,5
14-Jan-0000 15:51:06,14-Jan-2020 15:51:06,"Simscapeを使用した物理モデルの作成～チュートリアル～",y_kmori,10,"MATLAB,Simulink,simscape",https://qiita.com/y_kmori/items/15ac88f82daff88693eb,,5
15-Jan-0000 04:39:31,15-Jan-2018 04:39:31,"MALTABのfigureの互換性問題を回避する",kassiwan,3,"MATLAB",https://qiita.com/kassiwan/items/30401ad96e05908343d2,KswMake,7
15-Jan-0000 09:18:01,15-Jan-2020 09:18:01,"MATLABで競艇の解析を始めよう（選手データを見てみよう）",teruqii,6,"MATLAB,競艇,ボートレース",https://qiita.com/teruqii/items/cd6e390cff80d6686c69,,5
15-Jan-0000 10:14:13,15-Jan-2017 10:14:13,"MATLABで音声信号の簡単なフィルター処理",tomochiii,9,"MATLAB",https://qiita.com/tomochiii/items/2145ee7a23f5dd4cff9a,tomochi222,8
15-Jan-0000 16:53:59,15-Jan-2020 16:53:59,"Simulink API (5) 2種類のブロックプロパティとSimulinkモデルの動き その1",stozaki,9,"MATLAB,Simulink",https://qiita.com/stozaki/items/ecc2fd157ea7c97a50d1,,5
16-Jan-0000 03:56:59,16-Jan-2021 03:56:59,"MATLAB plotのpdf保存",HirooHongo,7,"LaTeX,MATLAB",https://qiita.com/HirooHongo/items/80e8b49911420fb7529c,,4
16-Jan-0000 07:44:17,16-Jan-2015 07:44:17,"Matlabで数字の取り合わせを作る",sshojiro,2,"MATLAB",https://qiita.com/sshojiro/items/5e2419a90a681658088a,sshojiro_jp,10
16-Jan-0000 07:47:07,16-Jan-2019 07:47:07,"Windows MatlabのMexでOpenBlasを使う",analogchiffon,2,"MATLAB,OpenBLAS,mex,cBlas",https://qiita.com/analogchiffon/items/90ed5c7eaf5bc25ad2ca,analogchiffon,6
16-Jan-0000 17:14:46,16-Jan-2018 17:14:46,"How to Use ImageJ-MATLAB",kouichi-c-nakamura,3,"MATLAB,ImageProcessing,ImageJ",https://qiita.com/kouichi-c-nakamura/items/dd4706fd5d74cbfca2d4,,7
17-Jan-0000 02:30:29,17-Jan-2021 02:30:29,"MATLABで陰線消去",tsubolabo,3,"MATLAB",https://qiita.com/tsubolabo/items/51563529c0466155a841,,4
17-Jan-0000 08:58:20,17-Jan-2020 08:58:20,"MATLAB で、あの目玉を作ろう。",teruqii,14,"MATLAB,xeyes",https://qiita.com/teruqii/items/28b805eb0b2c3fd1b0b3,,5
17-Jan-0000 13:33:05,17-Jan-2017 13:33:05,"MATLABでビン幅対数のヒストグラムの作成",yt_siden,5,"MATLAB",https://qiita.com/yt_siden/items/10738f3e728440bb9f95,yt_siden,8
18-Jan-0000 03:58:45,18-Jan-2022 03:58:45,"MATLABのSymbolic Mathを利用して微分方程式の特殊解を求める(未定係数法で)",konakalab,5,"MATLAB",https://qiita.com/konakalab/items/84ee763c6b777dc061c8,konakalab,3
18-Jan-0000 05:04:22,18-Jan-2024 05:04:22,"著書「科学で迫る勝敗の法則」の作図プログラムを公開しました",konakalab,4,"MATLAB",https://qiita.com/konakalab/items/be676025fb5635467171,konakalab,1
18-Jan-0000 06:01:48,18-Jan-2019 06:01:48,"モデル予測制御（MPC）による軌道追従制御",taka_horibe,440,"MATLAB,制御工学,自動運転,MPC,モデル予測制御",https://qiita.com/taka_horibe/items/47f86e02e2db83b0c570,,6
18-Jan-0000 10:26:26,18-Jan-2015 10:26:26,"rails g model Modelみたいなコマンドをmatlabのために自作する",sshojiro,1,"ShellScript,Bash,MATLAB,shell",https://qiita.com/sshojiro/items/05af0e6375408852d86e,sshojiro_jp,10
18-Jan-0000 13:03:04,18-Jan-2020 13:03:04,"レーダの中身について~方位推定~",tommyecguitar,66,"MATLAB,アルゴリズム,アンテナ,電磁気学,Simulink",https://qiita.com/tommyecguitar/items/dd4bd50f2b5f3ba26031,PreddieNercury,5
19-Jan-0000 11:28:10,19-Jan-2023 11:28:10,"車の速度を一定に保つ最適制御及びそのソルバをMATLABで実装する",Mya-Mya,6,"MATLAB,最適化,制御工学",https://qiita.com/Mya-Mya/items/9e76af1e9111c451a2cd,,2
19-Jan-0000 12:22:51,19-Jan-2019 12:22:51,"【python,MATLAB】レイリーフェージング通信路でのシミュレーションの方法",Seiji_Tanaka,8,"Python,MATLAB,数学",https://qiita.com/Seiji_Tanaka/items/8bef0deefb661d36abbe,garanamarine,6
20-Jan-0000 07:41:51,20-Jan-2020 07:41:51,"【MATLAB】テンプレート使って PowerPoint スライド作成自動化：MATLAB Report Generator 編",eigs,37,"MATLAB,PowerPoint,自動化",https://qiita.com/eigs/items/cb48fdcd741126d09def,michio_MWJ,5
21-Jan-0000 04:17:19,21-Jan-2024 04:17:19,"音でモータ回転数を同定したい",FollowUser,1,"MATLAB",https://qiita.com/FollowUser/items/34053b5fde23aa90f4b3,snowslow9,1
21-Jan-0000 07:41:32,21-Jan-2023 07:41:32,"WindowsでMatlabからpythonを呼び出すためのインストール方法まとめ",FollowUser,2,"Python,MATLAB",https://qiita.com/FollowUser/items/945d2ce781c1351c436d,snowslow9,2
21-Jan-0000 09:37:17,21-Jan-2020 09:37:17,"ぬめぬめ動く棒グラフ Bar Chart Race を描いてみよう: 準備編",eigs,56,"MATLAB,アニメーション,可視化,棒グラフ,BarChart",https://qiita.com/eigs/items/62fbc0b6bdc5e7094abf,michio_MWJ,5
21-Jan-0000 11:03:18,21-Jan-2024 11:03:18,"もっと頑張ってグラフ001",WolfMoon,0,"Python,R,MATLAB,Python3,Julia",https://qiita.com/WolfMoon/items/6da54e8a648791d74739,,1
21-Jan-0000 12:52:26,21-Jan-2024 12:52:26,"駄目グラフ005",WolfMoon,0,"Python,R,MATLAB,Python3,Julia",https://qiita.com/WolfMoon/items/eeba42cb0aaf62bcab17,,1
21-Jan-0000 13:35:49,21-Jan-2022 13:35:49,"かくも読みにくい ｍファイル",Monzo_N,3,"MATLAB",https://qiita.com/Monzo_N/items/fcacfe0dac5efa12b9dc,,3
22-Jan-0000 03:42:54,22-Jan-2023 03:42:54,"pythonからMatlabを動かす -Windows編-",FollowUser,1,"Python,MATLAB",https://qiita.com/FollowUser/items/ab6bc5d66aca4791e794,snowslow9,2
22-Jan-0000 11:54:06,22-Jan-2024 11:54:06,"駄目グラフ006",WolfMoon,0,"Python,R,MATLAB,Python3,Julia",https://qiita.com/WolfMoon/items/b6c908fb60c6db0bfb14,,1
22-Jan-0000 15:14:59,22-Jan-2023 15:14:59,"[MATLAB,Simulink] 技術記事の紹介 (初心者、入門者、おすすめ)",ToaruSWEng_Yopiro,7,"MATLAB,プログラミング,エンジニア,技術ブログ,Simulink",https://qiita.com/ToaruSWEng_Yopiro/items/92c4f3972e7bc5f24a8f,SW11131900,2
23-Jan-0000 04:20:57,23-Jan-2021 04:20:57,"matlabのData Acquisition Toolboxを使う② NI cRIO-9201",jamjam,2,"MATLAB",https://qiita.com/jamjam/items/54e7a187bae562be7311,,4
23-Jan-0000 06:31:08,23-Jan-2020 06:31:08,"「棒グラフがソートされながらぬるぬる動くやつ」=bar chart raceをMATLABで作成してみた．",konakalab,30,"MATLAB,アニメーション,可視化,棒グラフ,BarChart",https://qiita.com/konakalab/items/2c3117a8bf2b849047b5,konakalab,5
23-Jan-0000 07:14:25,23-Jan-2021 07:14:25,"matlabのData Acquisition Toolboxを使う③ NI 9211",jamjam,1,"MATLAB",https://qiita.com/jamjam/items/7207877e6790d27e1db4,,4
23-Jan-0000 09:18:13,23-Jan-2023 09:18:13,"航空機の飛行制御 ～風にロバストな飛行を実現する～",getBack1969,42,"MATLAB,制御工学,Simulink,航空宇宙",https://qiita.com/getBack1969/items/8bd4873e05c31adab4b7,,2
23-Jan-0000 12:57:06,23-Jan-2021 12:57:06,"【MATLAB】CSVファイルに計算セル（数式セル）を追加してEXCELファイルとして保存する",dokagui_tairan,9,"MATLAB,Excel",https://qiita.com/dokagui_tairan/items/16661e6376fc464e6364,dokagui_tairan,4
24-Jan-0000 03:43:05,24-Jan-2021 03:43:05,"【MATLAB】空白セル有りCSVファイルを処理する",dokagui_tairan,2,"MATLAB,Excel,初心者",https://qiita.com/dokagui_tairan/items/323529f9dce3876a7a4e,dokagui_tairan,4
24-Jan-0000 07:17:27,24-Jan-2021 07:17:27,"matlabでBLEを使う⑦SwitchBot温湿度計",jamjam,2,"MATLAB,BLE,SwitchBot",https://qiita.com/jamjam/items/341c0dcdfa314c87bb55,,4
24-Jan-0000 13:41:08,24-Jan-2021 13:41:08,"微分を使わずテイラー展開",tsubolabo,5,"MATLAB,数学",https://qiita.com/tsubolabo/items/26c8353b5ecad19fbcbf,,4
25-Jan-0000 01:53:44,25-Jan-2016 01:53:44,"Matlab => Python 移行メモ",rysk-t,13,"Python,MATLAB,numpy",https://qiita.com/rysk-t/items/b42cbeadda8fcd619e80,,9
26-Jan-0000 08:24:55,26-Jan-2021 08:24:55,"matlabのData Acquisition Toolboxを使う④ Analog Discovery 2",jamjam,1,"MATLAB,AnalogDiscovery2",https://qiita.com/jamjam/items/5604291128f728e8375b,,4
26-Jan-0000 11:30:46,26-Jan-2013 11:30:46,"libsvm matlab インタフェースで目的関数の値を得る Get an objective value in the libsvm Matlab interface",jellied_unagi,0,"C++,MATLAB",https://qiita.com/jellied_unagi/items/6e606f211021c5540c33,jellied_unagi,12
26-Jan-0000 15:39:15,26-Jan-2020 15:39:15,"Simulink API (6) 2種類のブロックプロパティとSimulinkモデルの動き その2",stozaki,5,"MATLAB,Simulink",https://qiita.com/stozaki/items/096f1a04c158d61f8246,,5
27-Jan-0000 01:39:49,27-Jan-2022 01:39:49,"mbedとrosでドローンを飛ばす(8)~matlabによるシステム同定~",takepiyo,8,"MATLAB,ROS,制御工学,ドローン,システム同定",https://qiita.com/takepiyo/items/d4551cb55397d86b1eab,NibiJim,3
27-Jan-0000 05:54:18,27-Jan-2021 05:54:18,"Deep Learning Toolbox 覚えがき",Ishotihadus,6,"MATLAB",https://qiita.com/Ishotihadus/items/f012a796ee6ec5146952,Ishotihadus,4
27-Jan-0000 14:34:58,27-Jan-2022 14:34:58,"MATLABで行うFFT ~時系列データ生成から片側スペクトルの正規化まで~",Hernia_Baby,17,"MATLAB,FFT",https://qiita.com/Hernia_Baby/items/9ad96a7a046671911711,neginegace,3
27-Jan-0000 18:56:19,27-Jan-2020 18:56:19,"MATLABでGitを操作しよう (第1回 : プロジェクト作成とGUIの説明)",stozaki,39,"Git,GitHub,MATLAB",https://qiita.com/stozaki/items/e4fa14c36f6c134e53e7,,5
28-Jan-0000 13:10:03,28-Jan-2017 13:10:03,"数学の苦手なバイオの学生がCourseraの機械学習コースを修了して気づいたこと",katsu1110,649,"MATLAB,Octave,機械学習,coursera",https://qiita.com/katsu1110/items/423fc9ac567710a1bd9b,kk1110tt,8
28-Jan-0000 14:01:40,28-Jan-2021 14:01:40,"Matlabのhistcounts/histcounts2をPythonで",HiroMiyawaki,0,"Python,MATLAB,numpy,histcounts,matlab-python移行",https://qiita.com/HiroMiyawaki/items/9f07b33fa52a802cf7dc,,4
28-Jan-0000 16:44:11,28-Jan-2022 16:44:11,"MATLABで行うFFTその2 ~リーク誤差と窓関数~",Hernia_Baby,9,"MATLAB,FFT",https://qiita.com/Hernia_Baby/items/514cc9a40ada866f129e,neginegace,3
29-Jan-0000 01:32:55,29-Jan-2021 01:32:55,"Matlabのscatter/scatter3をPythonで",HiroMiyawaki,2,"Python,MATLAB,matplotlib,Scatter,matlab-python移行",https://qiita.com/HiroMiyawaki/items/f3087ecf047d17fad003,,4
29-Jan-0000 05:57:26,29-Jan-2021 05:57:26,"Pycharm　キーボードショートカット",HiroMiyawaki,1,"Python,MATLAB,Pycharm,matlab-python移行",https://qiita.com/HiroMiyawaki/items/3b180ed9405631369d95,,4
29-Jan-0000 07:03:43,29-Jan-2021 07:03:43,"Pythonで処理結果をファイルに保存",HiroMiyawaki,2,"Python,MATLAB,joblib,matlab-python移行",https://qiita.com/HiroMiyawaki/items/f42520cb37ca4afb26c5,,4
29-Jan-0000 14:54:13,29-Jan-2021 14:54:13,"Matlabのconv()をPythonで",HiroMiyawaki,1,"Python,MATLAB,numpy,conv,matlab-python移行",https://qiita.com/HiroMiyawaki/items/fc0e4aa4477250779635,,4
30-Jan-0000 07:38:42,30-Jan-2018 07:38:42,"MatlabとPython(Numpy)のSVD(特異値分解)の違いについて",mizunototori,7,"Python,MATLAB,numpy,Python3,svd",https://qiita.com/mizunototori/items/880d2d6e91b7f291e11e,,7
30-Jan-0000 15:22:13,30-Jan-2021 15:22:13,"Matlabのdiff()をPythonで",HiroMiyawaki,2,"Python,MATLAB,numpy,diff,matlab-python移行",https://qiita.com/HiroMiyawaki/items/e0002ef39dc8717938a3,,4
30-Jan-0000 16:09:40,30-Jan-2021 16:09:40,"Matlabのfind()をpythonで",HiroMiyawaki,1,"Python,MATLAB,numpy,find,matlab-python移行",https://qiita.com/HiroMiyawaki/items/ecfe9515935be26fdd49,,4
31-Jan-0000 02:35:23,31-Jan-2018 02:35:23,"MatlabのSVD(特異値分解)のScipyでの再現についての検証",mizunototori,9,"Python,MATLAB,scipy,Python3,svd",https://qiita.com/mizunototori/items/38291518110849e91a4c,,7
31-Jan-0000 08:10:06,31-Jan-2020 08:10:06,"閉鎖社会で感染数とかどう変化するか",AraNeco,3,"MATLAB",https://qiita.com/AraNeco/items/fc001c205955734109ac,,5
31-Jan-0000 08:52:39,31-Jan-2024 08:52:39,"1次元データから特定の区間をUIで選択したかった（から作った）",shun-kusano,5,"MATLAB,GUI,可視化,1次元配列",https://qiita.com/shun-kusano/items/9f71b2a19be2f6de2eca,,1
31-Jan-0000 10:48:03,31-Jan-2022 10:48:03,"MATLABでベクター系で書き出してほしいのにビットマップ系になってしまう問題．",konakalab,9,"MATLAB",https://qiita.com/konakalab/items/ce87cd484c7a18c3bdbe,konakalab,3
31-Jan-0000 21:56:28,31-Jan-2021 21:56:28,"MATLABでConway's Game of Lifeを実装してみる．",9W3R7Y,4,"MATLAB,lifegame",https://qiita.com/9W3R7Y/items/5b17415436bc367af11a,,4
01-Feb-0000 01:51:38,01-Feb-2020 01:51:38,"レーダの中身について~方位推定、固有値を使おう~",tommyecguitar,13,"MATLAB,アルゴリズム,アンテナ,電磁気学,Simulink",https://qiita.com/tommyecguitar/items/dced11d28007d07edf95,PreddieNercury,5
01-Feb-0000 06:25:55,01-Feb-2020 06:25:55,"MATLABからtoioを動かしてみた",Inoue_Minoru,14,"MATLAB,BLE,toio",https://qiita.com/Inoue_Minoru/items/191a6f76c97591e87be8,henjin01_Fab,5
01-Feb-0000 11:30:22,01-Feb-2020 11:30:22,"【MATLAB】Cody5:Hard なるものにチャレンジしてみた",KOICHI_5963,8,"MATLAB,geometry",https://qiita.com/KOICHI_5963/items/20ba0ed5b9073b6b03a0,5963_ROUTE,5
01-Feb-0000 15:45:56,01-Feb-2021 15:45:56,"Matlabのnormpdf()をpythonで",HiroMiyawaki,1,"Python,MATLAB,scipy,matlab-python移行,normpdf",https://qiita.com/HiroMiyawaki/items/ab1c9adc401791e830d4,,4
01-Feb-0000 16:38:41,01-Feb-2021 16:38:41,"Matlabのzscore()をpythonで",HiroMiyawaki,1,"Python,MATLAB,scipy,matlab-python移行,zscore",https://qiita.com/HiroMiyawaki/items/712f7bd5a6fd1cc80beb,,4
